Streptomyces_monomycini	Unknown
Alicyclobacillus_tengchongensis	Unknown
Streptomyces_sulphureus	Unknown
Streptomyces_violens	Unknown
Streptomyces_viridochromogenes	Unknown
Succinimonas_amylolytica	Unknown
Succinispira_mobilis	Unknown
Sulfobacillus_thermosulfidooxidans	Unknown
Sulfurovum_sp	Unknown
Sutterella_parvirubra	Unknown
Synechococcus_sp	Unknown
Synergistes_sp	Unknown
Taylorella_asinigenitalis	Unknown
Thalassospira_profundimaris	Unknown
Thauera_terpenica	Unknown
Thermoanaerobacter_thermocopriae	Unknown
Thermoanaerobacter_thermohydrosulfuricus	Unknown
Thermocrinis_sp	Unknown
Thermocrispum_agreste	Unknown
Thermosipho_africanus	Unknown
Thermus_antranikianii	Unknown
Thermus_aquaticus	Unknown
Thiorhodospira_sibirica	Unknown
Thiorhodovibrio_sp	Unknown
Treponema_lecithinolyticum	Unknown
Treponema_maltophilum	Unknown
Treponema_socranskii	Unknown
Tuberibacillus_calidus	Unknown
Collinsella_sp	Unknown
Uliginosibacterium_gangwonense	Unknown
Ureaplasma_canigenitalium	Unknown
Paraburkholderia_kirstenboschensis	Unknown
Nitrincola_nitratireducens	Unknown
Vibrio_ezurae	Unknown
Vibrio_cholerae	Unknown
Vibrio_fluvialis	Unknown
Vibrio_halioticoli	Unknown
Vibrio_harveyi	Unknown
Vibrio_metschnikovii	Unknown
Vibrio_natriegens	Unknown
Vibrio_proteolyticus	Unknown
Actinoplanes_missouriensis	Unknown
Vitreoscilla_stercoraria	Unknown
Weissella_koreensis	Unknown
Winogradskyella_psychrotolerans	Unknown
Wohlfahrtiimonas_chitiniclastica	Unknown
Xanthomonas_euvesicatoria	Unknown
Xanthomonas_hortorum	Unknown
Xanthomonas_translucens	Unknown
Xylanimonas_cellulosilytica	Unknown
Yersinia_massiliensis	Unknown
Youngiibacter_fragilis	Unknown
Clostridium_scindens	Unknown
Ruminococcus_gnavus	Unknown
Bacillus_aquimaris	Unknown
Plantibacter_sp	Unknown
Sharpea_azabuensis	Unknown
Leisingera_daeponensis	Unknown
Sedimentitalea_nanhaiensis	Unknown
Zhongshania_aliphaticivorans	Unknown
Nocardia_pseudobrasiliensis	Unknown
Ferriphaselus_amnicola	Unknown
Psychrobacter_cibarius	Unknown
Sphingobium_abikonense	Unknown
Erwinia_persicina	Unknown
Paraburkholderia_heleia	Unknown
Paraburkholderia_sprentiae	Unknown
Paraburkholderia_terrae	Unknown
Sphingobium_barthaii	Unknown
Emticicia_sp	Unknown
Ochrobactrum_pseudogrignonense	Unknown
Luteimonas_lumbrici	Unknown
Paracoccus_aestuarii	Unknown
Gloeobacter_violaceus	Unknown
Streptomyces_fildesensis	Unknown
Pantoea_eucrina	Unknown
Calothrix_elsteri	Unknown
Andreesenia_angusta	Unknown
Gemella_asaccharolytica	Unknown
Arachidicoccus_sp	Unknown
Geobacillus_jurassicus	Unknown
Flavobacterium_glycines	Unknown
Herbidospora_mongoliensis	Unknown
Bacillus_cohnii	Unknown
Christensenella_minuta	Unknown
Desulfomicrobium_orale	Unknown
Clostridium_septicum	Unknown
Fervidobacterium_islandicum	Unknown
Kitasatospora_phosalacinea	Unknown
Dactylosporangium_aurantiacum	Unknown
Kibdelosporangium_aridum	Unknown
Planococcus_sp	Unknown
Hymenobacter_terrenus	Unknown
Campylobacter_sputorum	Unknown
Streptacidiphilus_albus	Unknown
Ochrobactrum_thiophenivorans	Unknown
Amycolatopsis_lurida	Unknown
Algoriphagus_formosus	Unknown
Helicobacter_magdeburgensis	Unknown
Bacillus_thermoamylovorans	Unknown
Lactobacillus_sucicola	Unknown
Erwinia_oleae	Unknown
Komagataeibacter_rhaeticus	Unknown
Devosia_riboflavina	Unknown
Ferriphaselus_sp	Unknown
Hyphomonas_hirschiana	Unknown
Hyphomonas_polymorpha	Unknown
Bacillus_altitudinis	Unknown
Kitasatospora_mediocidica	Unknown
Lysobacter_capsici	Unknown
Methylosinus_sp	Unknown
Mesoaciditoga_lauensis	Unknown
Marinobacterium_sp	Unknown
Microbacterium_oleivorans	Unknown
Marinicella_sediminis	Unknown
Nitrincola_sp	Unknown
Nitrincola_lacisaponensis	Unknown
Phenylobacterium_sp	Unknown
Paracoccus_halophilus	Unknown
Paracoccus_versutus	Unknown
Rhizobium_vignae	Unknown
Rhizobium_alamii	Unknown
Staphylococcus_chromogenes	Unknown
Streptococcus_sinensis	Unknown
Streptomyces_aureus	Unknown
Ureaplasma_diversum	Unknown
Thermodesulfobacterium_commune	Unknown
Labilibaculum_filiforme	Unknown
Vibrio_rhizosphaerae	Unknown
Empedobacter_falsenii	Unknown
Neochlamydia_sp	Unknown
Streptomyces_xinghaiensis	Unknown
Mangrovitalea_sediminis	Unknown
Chromohalobacter_japonicus	Unknown
Sulfuritalea_hydrogenivorans	Unknown
Jeotgalibacillus_alimentarius	Unknown
Sanguibacter_sp	Unknown
Roseibacterium_elongatum	Unknown
Candidatus_Hepatoplasma	Unknown
Spiroplasma_culicicola	Unknown
Aeromonas_simiae	Unknown
Pseudomonas_oryzihabitans	Unknown
Paenibacillus_ihumii	Unknown
Vibrio_diazotrophicus	Unknown
Anoxybacillus_ayderensis	Unknown
Pluralibacter_gergoviae	Unknown
Pseudomonas_knackmussii	Unknown
Streptomyces_fradiae	Unknown
Streptomyces_xylophagus	Unknown
Tepidimonas_taiwanensis	Unknown
Roseomonas_aerilata	Unknown
Campylobacter_iguaniorum	Unknown
Blautia_obeum	Unknown
Reyranella_massiliensis	Unknown
Pseudomonas_canadensis	Unknown
Sandarakinorhabdus_sp	Unknown
Staphylococcus_succinus	Unknown
Mycoplasma_simbae	Unknown
Myroides_odoratus	Unknown
Nakamurella_multipartita	Unknown
Natranaerobius_thermophilus	Unknown
Neisseria_flavescens	Unknown
Neisseria_subflava	Unknown
Xanthomonas_pisi	Unknown
Luteibacter_rhizovicinus	Unknown
Vibrio_antiquarius	Unknown
Microvirga_vignae	Unknown
Cellulosimicrobium_funkei	Unknown
Streptomyces_thermoautotrophicus	Unknown
Neptunomonas_japonica	Unknown
Nitratiruptor_sp	Unknown
Nitrosomonas_sp	Unknown
Nocardia_asteroides	Unknown
Nocardia_otitidiscaviarum	Unknown
Nocardiopsis_alba	Unknown
Yersinia_entomophaga	Unknown
Novosphingobium_lindaniclasticum	Unknown
Novosphingobium_nitrogenifigens	Unknown
Oceanospirillum_beijerinckii	Unknown
Oceanospirillum_maris	Unknown
Corallococcus_sp	Unknown
Ochrobactrum_rhizosphaerae	Unknown
Olleya_sp	Unknown
Oscillatoria_nigro	Unknown
Oscillatoria_sp	Unknown
Paenibacillus_alvei	Unknown
Paenibacillus_panacisoli	Unknown
Paenibacillus_terrigena	Unknown
Aeromonas_tecta	Unknown
Cellulomonas_gilvus	Unknown
Apibacter_mensalis	Unknown
Noviherbaspirillum_denitrificans	Unknown
Polynucleobacter_difficilis	Unknown
Mycolicibacterium_senegalense	Unknown
Segetibacter_sp	Unknown
Acidithiobacillus_sulfuriphilus	Unknown
Limosilactobacillus_agrestis	Unknown
Saccharothrix_tamanrassetensis	Unknown
Streptococcus_pantholopis	Unknown
Marinomonas_atlantica	Unknown
Agrobacterium_albertimagni	Unknown
Microbulbifer_thermotolerans	Unknown
Tamlana_agarivorans	Unknown
Micromonospora_rifamycinica	Unknown
Lactobacillus_panis	Unknown
Photobacterium_aphoticum	Unknown
Vogesella_sp	Unknown
Xenorhabdus_khoisanae	Unknown
Geobacillus_icigianus	Unknown
Pseudomonas_deceptionensis	Unknown
Chromobacterium_sp	Unknown
Haloactinobacterium_sp	Unknown
Paracoccus_sulfuroxidans	Unknown
Nocardia_coubleae	Unknown
Acinetobacter_gandensis	Unknown
Chroococcidiopsis_sp	Unknown
Paenibacillus_stellifer	Unknown
Dyella_jiangningensis	Unknown
Croceicoccus_mobilis	Unknown
Mucilaginibacter_lappiensis	Unknown
Gracilibacillus_massiliensis	Unknown
Nocardioides_panzhihuensis	Unknown
Yersinia_pekkanenii	Unknown
Actinobaculum_suis	Unknown
Edwardsiella_sp	Unknown
Hymenobacter_metallilatus	Unknown
Bradyrhizobium_pachyrhizi	Unknown
Trinickia_caryophylli	Unknown
Vulgatibacter_incomptus	Unknown
Lactococcus_sp	Unknown
Myxococcus_hansupus	Unknown
Aestuariivita_boseongensis	Unknown
Thermogemmatispora_carboxidivorans	Unknown
Streptomyces_avicenniae	Unknown
Limnohabitans_planktonicus	Unknown
Streptomyces_antibioticus	Unknown
Hapalosiphon_sp	Unknown
Euryhalocaulis_caribicus	Unknown
Viridibacillus_arvi	Unknown
Yersinia_sp	Unknown
Pseudoalteromonas_porphyrae	Unknown
Bacillus_rubiinfantis	Unknown
Gulbenkiania_mobilis	Unknown
Thermanaerothrix_daxensis	Unknown
Algibacillus_agarilyticus	Unknown
Sphingopyxis_macrogoltabida	Unknown
Kocuria_salsicia	Unknown
Stenotrophomonas_terrae	Unknown
Myceligenerans_sp	Unknown
Roseovarius_indicus	Unknown
Lacticaseibacillus_zeae	Unknown
Ereboglobus_luteus	Unknown
Pelistega_indica	Unknown
Niveispirillum_cyanobacteriorum	Unknown
Leisingera_aquaemixtae	Unknown
Burkholderia_territorii	Unknown
Legionella_waltersii	Unknown
Aeromicrobium_erythreum	Unknown
Alicyclobacillus_kakegawensis	Unknown
Tenacibaculum_dicentrarchi	Unknown
Jeotgalibacillus_malaysiensis	Unknown
Veillonella_tobetsuensis	Unknown
Burkholderia_stagnalis	Unknown
Legionella_gratiana	Unknown
Borreliella_valaisiana	Unknown
Mesoplasma_lactucae	Unknown
Streptomyces_silvensis	Unknown
Nocardia_speluncae	Unknown
Pseudovibrio_axinellae	Unknown
Kordiimonas_lipolytica	Unknown
Limnochorda_pilosa	Unknown
Janibacter_corallicola	Unknown
Janibacter_limosus	Unknown
Lactobacillus_backii	Unknown
Paracoccus_sediminilitoris	Unknown
Massilistercora_timonensis	Unknown
Paenirhodobacter_sp	Unknown
Caldimicrobium_thiodismutans	Unknown
Oceanobacillus_sp	Unknown
Pseudoxanthomonas_composti	Unknown
Paenibacillus_swuensis	Unknown
Paenibacillus_yonginensis	Unknown
Providencia_heimbachae	Unknown
Thauera_butanivorans	Unknown
Thermobifida_cellulosilytica	Unknown
Polaromonas_jejuensis	Unknown
Pontibacter_akesuensis	Unknown
Flavobacterium_arcticum	Unknown
Planobispora_rosea	Unknown
Methyloligella_halotolerans	Unknown
Methylobrevis_pamukkalensis	Unknown
Methyloceanibacter_stevinii	Unknown
Methyloceanibacter_superfactus	Unknown
Vulcanibacillus_modesticaldus	Unknown
Fusibacter_sp	Unknown
Ochrobactrum_grignonense	Unknown
Streptomyces_nanshensis	Unknown
Pseudohongiella_acticola	Unknown
Pseudomonas_saudiphocaensis	Unknown
Acidipropionibacterium_acidipropionici	Unknown
Nocardioides_marinisabuli	Unknown
Alteromonas_lipolytica	Unknown
Bordetella_genomosp	Unknown
Polaribacter_vadi	Unknown
Jiangella_alba	Unknown
Acidovorax_facilis	Unknown
Mycobacterium_ulcerans	Unknown
Mycoplasma_gallinarum	Unknown
Thermus_brockianus	Unknown
Thalassospira_indica	Unknown
Duncaniella_muris	Unknown
Mesorhizobium_denitrificans	Unknown
Rhizobium_azibense	Unknown
Thiogranum_longum	Unknown
Mycobacterium_eburneum	Unknown
Paludibacterium_purpuratum	Unknown
Actinorugispora_endophytica	Unknown
Chryseobacterium_xixisoli	Unknown
Breznakia_blatticola	Unknown
Micrococcus_yunnanensis	Unknown
Paracoccus_salipaludis	Unknown
Corynebacterium_uterequi	Unknown
Aeromonas_aquatica	Unknown
Anaerostipes_sp	Unknown
Photobacterium_aquae	Unknown
Corynebacterium_renale	Unknown
Nereida_ignava	Unknown
Trabulsiella_odontotermitis	Unknown
Domibacillus_robiginosus	Unknown
Kluyvera_cryocrescens	Unknown
Corynebacterium_simulans	Unknown
Microbacterium_hydrocarbonoxydans	Unknown
Trinickia_dinghuensis	Unknown
Pseudopedobacter_saltans	Unknown
Kordia_jejudonensis	Unknown
Dyadobacter_frigoris	Unknown
Pseudomonas_cannabina	Unknown
Leptolyngbya_ohadii	Unknown
Burkholderia_plantarii	Unknown
Stenotrophomonas_ginsengisoli	Unknown
Bradyrhizobium_lablabi	Unknown
Amylibacter_kogurei	Unknown
Sneathia_amnii	Unknown
Dysgonomonas_alginatilytica	Unknown
Legionella_santicrucis	Unknown
Curtobacterium_citreum	Unknown
Ehrlichia_minasensis	Unknown
Pseudarthrobacter_sulfonivorans	Unknown
Chlamydia_caviae	Unknown
Rhodococcus_gordoniae	Unknown
Kluyvera_georgiana	Unknown
Globicatella_sanguinis	Unknown
Glutamicibacter_mysorens	Unknown
Comamonas_terrigena	Unknown
Convivina_intestini	Unknown
Calothrix_rhizosoleniae	Unknown
Deinococcus_indicus	Unknown
Fimbriiglobus_ruber	Unknown
Pseudomonas_aestusnigri	Unknown
Bacillus_haynesii	Unknown
Rhodoblastus_acidophilus	Unknown
Candidimonas_nitroreducens	Unknown
Xenophilus_sp	Unknown
Actinomyces_vulturis	Unknown
Mycobacterium_persicum	Unknown
Bacteroides_bouchesdurhonensis	Unknown
Aminipila_sp	Unknown
Vibrio_casei	Unknown
Acutalibacter_muris	Unknown
Actinoplanes_regularis	Unknown
Vitreoscilla_filiformis	Unknown
Flavobacterium_araucananum	Unknown
Pseudomonas_peli	Unknown
Pseudomonas_moorei	Unknown
Granulicella_arctica	Unknown
Nocardioides_marinus	Unknown
Microbacterium_immunditiarum	Unknown
Cellulomonas_marina	Unknown
Nocardioides_perillae	Unknown
Kosakonia_arachidis	Unknown
Pseudomonas_mohnii	Unknown
Pseudomonas_jessenii	Unknown
Neptunomonas_qingdaonensis	Unknown
Streptacidiphilus_sp	Unknown
Piscibacillus_halophilus	Unknown
Mucilaginibacter_gossypii	Unknown
Bradyrhizobium_centrolobii	Unknown
Candidatus_Rhabdochlamydia	Unknown
Sinomonas_susongensis	Unknown
Paenibacillus_hemerocallicola	Unknown
Amaricoccus_sp	Unknown
Streptomyces_gardneri	Unknown
Lysobacter_aestuarii	Unknown
Limnospira_indica	Unknown
Labedella_populi	Unknown
Massilia_flava	Unknown
Secundilactobacillus_folii	Unknown
Sphingobacterium_puteale	Unknown
Kocuria_soli	Unknown
Dermacoccus_barathri	Unknown
Gemella_palaticanis	Unknown
Metabacillus_litoralis	Unknown
Leucobacter_aridicollis	Unknown
Parahaliea_sp	Unknown
Xinfangfangia_humi	Unknown
Phocaeicola_dorei	Unknown
Borrelia_lanei	Unknown
Sphaerisporangium_krabiense	Unknown
Roseomonas_pecuniae	Unknown
Streptosporangium_saharense	Unknown
Bosea_caraganae	Unknown
Kribbella_solani	Unknown
Brevundimonas_lenta	Unknown
Garicola_koreensis	Unknown
Lachnospira_sp	Unknown
Flavobacterium_buctense	Unknown
Colwellia_ponticola	Unknown
Sphingobacterium_arenae	Unknown
Maribacter_arenosus	Unknown
Halobacillus_andaensis	Unknown
Chelatococcus_reniformis	Unknown
Parapedobacter_defluvii	Unknown
Hymenobacter_cavernae	Unknown
Paenibacillus_radicis	Unknown
Saccharopolyspora_subtropica	Unknown
Actinomadura_livida	Unknown
Alcaligenes_pakistanensis	Unknown
Novosphingobium_arvoryzae	Unknown
Streptomyces_flavoviridis	Unknown
Amylibacter_ulvae	Unknown
Thalassobaculum_fulvum	Unknown
Nocardioides_hwasunensis	Unknown
Nostoc_foliaceum	Unknown
Fluviibacter_phosphoraccumulans	Unknown
Candidatus_Cryptoclostridium	Unknown
Cytobacillus_sp	Unknown
Ligilactobacillus_salivarius	Unknown
Mesorhizobium_silamurunense	Unknown
Actinopolymorpha_pittospori	Unknown
Duganella_rivi	Unknown
Rufibacter_latericius	Unknown
Salipiger_pacificus	Unknown
Pseudoalteromonas_maricaloris	Unknown
Kordiimonas_pumila	Unknown
Mesonia_oceanica	Unknown
Microbacterium_schleiferi	Unknown
Malaciobacter_mytili	Unknown
Spirosoma_aureum	Unknown
Muricauda_nanhaiensis	Unknown
Pelagibacterium_lacus	Unknown
Zavarzinia_aquatilis	Unknown
Erythrobacter_sanguineus	Unknown
Qipengyuania_oceanensis	Unknown
Companilactobacillus_keshanensis	Unknown
Furfurilactobacillus_rossiae	Unknown
Lactiplantibacillus_pingfangensis	Unknown
Vulcaniibacterium_gelatinicum	Unknown
Mucilaginibacter_frigoritolerans	Unknown
Panacibacter_ginsenosidivorans	Unknown
Spiribacter_roseus	Unknown
Paenibacillus_methanolicus	Unknown
Micromonospora_inaquosa	Unknown
Adhaeribacter_sp	Unknown
Epibacterium_sp	Unknown
Spirosoma_sordidisoli	Unknown
Streptomyces_triticirhizae	Unknown
Anaerosalibacter_bizertensis	Unknown
Paenibacillus_xerothermodurans	Unknown
Cupriavidus_metallidurans	Unknown
Deinococcus_marmoris	Unknown
Desulfococcus_multivorans	Unknown
Dysgonomonas_mossii	Unknown
Ruminiclostridium_hungatei	Unknown
Halomonas_bachuensis	Unknown
Lacisediminihabitans_sp	Unknown
Levilactobacillus_koreensis	Unknown
Acinetobacter_towneri	Unknown
Agrococcus_pavilionensis	Unknown
Bacteroides_gallinarum	Unknown
Hafnia_alvei	Unknown
Helicobacter_cetorum	Unknown
Prauserella_rugosa	Unknown
Jiella_sp	Unknown
Hassallia_byssoidea	Unknown
Devosia_chinhatensis	Unknown
Rhizobium_taibaishanense	Unknown
Iodobacter_sp	Unknown
Staphylococcus_pseudoxylosus	Unknown
Staphylococcus_caeli	Unknown
Candidatus_Avimicrobium	Unknown
Vallicoccus_soli	Unknown
Leuconostoc_sp	Unknown
Photobacterium_alginatilyticum	Unknown
Pseudoduganella_sp	Unknown
Leptobacterium_flavescens	Unknown
Bremerella_volcania	Unknown
Rhizobium_pseudoryzae	Unknown
Pseudoteredinibacter_isoporae	Unknown
Rhizomicrobium_palustre	Unknown
Desulfobaculum_xiamenense	Unknown
Sanguibacter_hominis	Unknown
Cumulibacter_soli	Unknown
Sneathiella_limimaris	Unknown
Streptomyces_morookaense	Unknown
Tatumella_citrea	Unknown
Gilvibacter_sp	Unknown
Bacillus_badius	Unknown
Aeromonas_jandaei	Unknown
Mahella_australiensis	Unknown
Marmoricola_aequoreus	Unknown
Mesotoga_infera	Unknown
Microbacterium_gubbeenense	Unknown
Microbulbifer_agarilyticus	Unknown
Notoacmeibacter_marinus	Unknown
Pedobacter_psychrophilus	Unknown
Anaerococcus_provencensis	Unknown
Rubricoccus_marinus	Unknown
Anaerococcus_rubeinfantis	Unknown
Paenibacillus_ihbetae	Unknown
Marinobacter_vinifirmus	Unknown
Pseudoscardovia_radai	Unknown
Bifidobacterium_tissieri	Unknown
Siphonobacter_sp	Unknown
Rhizobium_aethiopicum	Unknown
Candidatus_Promineofilum	Unknown
Domibacillus_epiphyticus	Unknown
Domibacillus_mangrovi	Unknown
Mycobacterium_aquaticum	Unknown
Terribacillus_sp	Unknown
Psychrobacter_pasteurii	Unknown
Psychrobacter_piechaudii	Unknown
Rickettsia_gravesii	Unknown
Flavobacterium_noncentrifugens	Unknown
Chitinophaga_costaii	Unknown
Chryseobacterium_culicis	Unknown
Halolactibacillus_alkaliphilus	Unknown
Alkalibacterium_putridalgicola	Unknown
Alkalibacterium_pelagium	Unknown
Bifidobacterium_commune	Unknown
Desulfuromonas_acetexigens	Unknown
Desulfoluna_spongiiphila	Unknown
Corynebacterium_cystitidis	Unknown
Candidatus_Chrysopegis	Unknown
Cupriavidus_alkaliphilus	Unknown
Albidovulum_xiamenense	Unknown
Hydrogenoanaerobacterium_saccharovorans	Unknown
Umezawaea_sp	Unknown
Quadrisphaera_sp	Unknown
Sarcina_sp	Unknown
Methyloterricola_oryzae	Unknown
Thiocapsa_sp	Unknown
Sunxiuqinia_elliptica	Unknown
Anaerotignum_propionicum	Unknown
Paenibacillus_rigui	Unknown
Maliponia_aquimaris	Unknown
Hymenobacter_coccineus	Unknown
Hymenobacter_glacialis	Unknown
Alkalispirochaeta_odontotermitis	Unknown
Candidatus_Endomicrobium	Unknown
Candidatus_Nitrosoglobus	Unknown
Actinosynnema_pretiosum	Unknown
Caballeronia_hypogeia	Unknown
Caballeronia_pedi	Unknown
Caballeronia_ptereochthonis	Unknown
Capnocytophaga_stomatis	Unknown
Capnocytophaga_leadbetteri	Unknown
Crocinitomix_algicola	Unknown
Microbulbifer_aggregans	Unknown
Brachybacterium_alimentarium	Unknown
Hydrogenovibrio_crunogenus	Unknown
Hydrogenovibrio_halophilus	Unknown
Hydrogenovibrio_kuenenii	Unknown
Streptomyces_kaniharaensis	Unknown
Litorilinea_aerophila	Unknown
Aeromicrobium_camelliae	Unknown
Lysinibacillus_composti	Unknown
Guyparkeria_sp	Unknown
Microbacterium_endophyticum	Unknown
Avibacterium_volantium	Unknown
Sulfuritortus_calidifontis	Unknown
Rhizobium_fabae	Unknown
Anoxybacter_fermentans	Unknown
Pseudomonas_sichuanensis	Unknown
Promicromonospora_thailandica	Unknown
Brumimicrobium_salinarum	Unknown
Arcobacter_anaerophilus	Unknown
Solirubrobacter_pauli	Unknown
Streptomyces_griseocarneus	Unknown
Lactobacillus_rodentium	Unknown
Taibaiella_koreensis	Unknown
Acidipropionibacterium_virtanenii	Unknown
Algoriphagus_litoralis	Unknown
Hansschlegelia_zhihuaiae	Unknown
Enterobacter_chuandaensis	Unknown
Streptobacillus_canis	Unknown
Roseococcus_sp	Unknown
Bisgaardia_hudsonensis	Unknown
Longibaculum_muris	Unknown
Kribbella_albertanoniae	Unknown
Sphingobacterium_alimentarium	Unknown
Flavobacterium_sandaracinum	Unknown
Anaerolactibacter_massiliensis	Unknown
Leptospira_ognonensis	Unknown
Cupriavidus_lacunae	Unknown
Flavobacterium_viscosus	Unknown
Thalassomonas_actiniarum	Unknown
Photobacterium_kishitanii	Unknown
like_endosymbiont	Unknown
Mycobacterium_heckeshornense	Unknown
Lysinibacillus_xylanilyticus	Unknown
Mycobacterium_syngnathidarum	Unknown
Neptunomonas_sp	Unknown
Bradyrhizobium_neotropicale	Unknown
Varibaculum_timonense	Unknown
Chryseobacterium_antibioticum	Unknown
Ardenticatena_maritima	Unknown
Enterococcus_xiangfangensis	Unknown
Paenibacillus_sinopodophylli	Unknown
Extibacter_muris	Unknown
Aestuariibacter_sp	Unknown
Thiomicrorhabdus_aquaedulcis	Unknown
Lapillicoccus_jejuensis	Unknown
Modestobacter_multiseptatus	Unknown
Rarobacter_faecitabidus	Unknown
Acidibrevibacterium_fodinaquatile	Unknown
Desulfovibrio_marinus	Unknown
Companilactobacillus_pabuli	Unknown
Luteimonas_marina	Unknown
Spartinivicinus_ruber	Unknown
Candidatus_Nardonella	Unknown
Streptomyces_marokkonensis	Unknown
Corynebacterium_suranareeae	Unknown
Bifidobacterium_jacchi	Unknown
Paenibacillus_oryzisoli	Unknown
Croceicoccus_ponticola	Unknown
Klebsiella_huaxiensis	Unknown
Streptomyces_jumonjinensis	Unknown
Rhodovulum_strictum	Unknown
Bifidobacterium_callimiconis	Unknown
Siccirubricoccus_sp	Unknown
Idiomarina_mangrovi	Unknown
Fulvivirga_lutimaris	Unknown
Enterococcus_mediterraneensis	Unknown
Paenibacillus_psychroresistens	Unknown
Helicobacter_labetoulli	Unknown
Corallococcus_llansteffanensis	Unknown
Francisella_salina	Unknown
Tepidimonas_charontis	Unknown
Psychrobacter_nivimaris	Unknown
Thermus_thermamylovorans	Unknown
Streptomyces_qinzhouensis	Unknown
Pseudoxanthomonas_kalamensis	Unknown
Halioglobus_sediminis	Unknown
Mycolicibacterium_psychrotolerans	Unknown
Hallella_seregens	Unknown
Bradyrhizobium_uaiense	Unknown
Nesterenkonia_salmonea	Unknown
Propioniciclava_sp	Unknown
Kribbella_shirazensis	Unknown
Gordonia_hankookensis	Unknown
Rothia_terrae	Unknown
Aromatoleum_petrolei	Unknown
Agrilactobacillus_yilanensis	Unknown
Rhodoferax_sediminis	Unknown
Rhizomicrobium_sp	Unknown
Pandoraea_horticolens	Unknown
Flavobacterium_collinsii	Unknown
Nocardia_colli	Unknown
Rhodococcus_oryzae	Unknown
Lutibacter_citreus	Unknown
Roseovarius_bejariae	Unknown
Alkalihalobacillus_patagoniensis	Unknown
Neobacillus_vireti	Unknown
Salinispora_sp	Unknown
Chryseobacterium_candidae	Unknown
Brucella_intermedia	Unknown
Nonomuraea_deserti	Unknown
Streptomyces_violarus	Unknown
Massilia_violacea	Unknown
Paenibacillus_endophyticus	Unknown
Rectinema_subterraneum	Unknown
Bacillus_urbisdiaboli	Unknown
Intestinimonas_gabonensis	Unknown
Demequina_maris	Unknown
Nonomuraea_terrae	Unknown
Salinispora_fenicalii	Unknown
Fusobacterium_sp	Unknown
Sphingomonas_psychrolutea	Unknown
Isoptericola_cucumis	Unknown
Deinococcus_knuensis	Unknown
Streptomyces_tanashiensis	Unknown
Streptomyces_cirratus	Unknown
Anabaena_subtropica	Unknown
Candidatus_Neoruminococcus	Unknown
Streptomyces_ferrugineus	Unknown
Hymenobacter_terrestris	Unknown
Devosia_naphthalenivorans	Unknown
Mucilaginibacter_glaciei	Unknown
Maioricimonas_rarisocia	Unknown
Microbulbifer_flavimaris	Unknown
Actinomadura_atramentaria	Unknown
Actinomyces_johnsonii	Unknown
Alkalicaulis_satelles	Unknown
Phycicoccus_duodecadis	Unknown
Aurantiacibacter_xanthus	Unknown
Actinosynnema_mirum	Unknown
Erythrobacter_ramosus	Unknown
Bacillus_inaquosorum	Unknown
Staphylococcus_croceilyticus	Unknown
Candidatus_Heteroclostridium	Unknown
Lacticaseibacillus_hegangensis	Unknown
Lactococcus_carnosus	Unknown
Lewinella_aurantiaca	Unknown
Acinetobacter_rudis	Unknown
Sphingomonas_sp	Unknown
Clostridium_saccharobutylicum	Unknown
Corynebacterium_glutamicum	Unknown
Corynebacterium_jeikeium	Unknown
Desulfocurvus_vexinensis	Unknown
Brevibacterium_ravenspurgense	Unknown
Kibdelosporangium_phytohabitans	Unknown
Bradyrhizobium_mercantei	Unknown
Promicromonospora_sp	Unknown
Flavobacterium_sufflavum	Unknown
Brevibacillus_antibioticus	Unknown
Armatimonas_rosea	Unknown
Afipia_broomeae	Unknown
Aggregatibacter_aphrophilus	Unknown
Agrobacterium_larrymoorei	Unknown
Alcanivorax_borkumensis	Unknown
Algoriphagus_vanfongensis	Unknown
Aliagarivorans_marinus	Unknown
Alistipes_shahii	Unknown
Allobaculum_stercoricanis	Unknown
Allochromatium_vinosum	Unknown
Aminiphilus_circumscriptus	Unknown
Amycolatopsis_balhimycina	Unknown
Amycolatopsis_decaplanina	Unknown
Anabaena_sp	Unknown
Anaeroarcus_burkinensis	Unknown
Anaerosalibacter_massiliensis	Unknown
Anoxybacillus_suryakundensis	Unknown
Anaerostipes_caccae	Unknown
Anaerotruncus_sp	Unknown
Anaerovibrio_lipolyticus	Unknown
Anaerovibrio_sp	Unknown
Anoxybacillus_flavithermus	Unknown
Anoxybacillus_tepidamans	Unknown
Polynucleobacter_sinensis	Unknown
Myroides_marinus	Unknown
Clostridium_phoceensis	Unknown
Oblitimonas_alkaliphila	Unknown
Asaia_sp	Unknown
Asticcacaulis_benevestitus	Unknown
Brachybacterium_sp	Unknown
Acetobacter_pasteurianus	Unknown
Acholeplasma_laidlawii	Unknown
Acidiphilium_angustum	Unknown
Acidobacterium_capsulatum	Unknown
Halobacteriovorax_sp	Unknown
Stenotrophomonas_tumulicola	Unknown
Azospirillum_sp	Unknown
Azotobacter_vinelandii	Unknown
Bacillus_cytotoxicus	Unknown
Bacillus_ginsengihumi	Unknown
Bacillus_mojavensis	Unknown
Bacillus_smithii	Unknown
Bacteroides_caccae	Unknown
Bacteroides_faecis	Unknown
Bacteroides_ovatus	Unknown
Bacteroides_sp	Unknown
Bacteroides_uniformis	Unknown
Bacteroides_xylanisolvens	Unknown
